timestamp,photodiode,volt_piezo,volt_ld,frequencies
-0.009916265,1.84565,-4.435752507119304,0.0719587760881868,377104029349877.3
-0.009911265,1.84362,-4.433757198015312,0.0719350272682468,377104030557900.3
-0.009906265,1.8416,-4.43176188891132,0.0719112784483068,377104031765961.3
-0.009901265,1.83953,-4.429766579807327,0.0718875296283668,377104032974060.3
-0.009896265,1.83753,-4.427771270703335,0.0718637808084269,377104034182197.3
-0.009891265,1.83553,-4.425775961599343,0.0718400319884869,377104035390372.4
-0.009886265,1.83365,-4.423780652495351,0.0718162831685469,377104036598585.44
-0.009881265,1.83184,-4.421785343391359,0.071792534348607,377104037806836.56
-0.009876265,1.83012,-4.419790034287367,0.071768785528667,377104039015125.6
-0.009871265,1.82844,-4.417794725183374,0.071745036708727,377104040223452.75
-0.009866265,1.82686,-4.415799416079381,0.0717212878887871,377104041431817.94
-0.009861265,1.82533,-4.413804106975389,0.0716975390688471,377104042640221.06
-0.009856265,1.82381,-4.411808797871397,0.0716737902489071,377104043848662.25
-0.009851265,1.82223,-4.409813488767405,0.0716500414289672,377104045057141.5
-0.009846265,1.82065,-4.407818179663413,0.0716262926090272,377104046265658.7
-0.009841265,1.81898,-4.405822870559421,0.0716025437890872,377104047474213.94
-0.009836265,1.81724,-4.4038275614554285,0.0715787949691473,377104048682807.2
-0.009831265,1.8154,-4.401832252351436,0.0715550461492073,377104049891438.44
-0.009826265,1.81349,-4.399836943247444,0.0715312973292673,377104051100107.75
-0.009821265,1.81149,-4.397841634143451,0.0715075485093274,377104052308815.06
-0.009816265,1.80947,-4.395846325039459,0.0714837996893874,377104053517560.4
-0.009811265,1.80738,-4.393851015935467,0.0714600508694474,377104054726343.75
-0.009806265,1.80529,-4.391855706831475,0.0714363020495075,377104055935165.1
-0.009801265,1.80317,-4.389860397727483,0.0714125532295675,377104057144024.5
-0.009796265,1.80103,-4.3878650886234905,0.0713888044096275,377104058352921.94
-0.009791265,1.79892,-4.385869779519498,0.0713650555896876,377104059561857.3
-0.009786265,1.7968,-4.383874470415506,0.0713413067697476,377104060770830.8
-0.009781265,1.79471,-4.381879161311514,0.0713175579498076,377104061979842.25
-0.009776265,1.79264,-4.379883852207521,0.0712938091298676,377104063188891.75
-0.009771265,1.79059,-4.377888543103529,0.0712700603099277,377104064397979.25
-0.009766265,1.78857,-4.375893233999537,0.0712463114899877,377104065607104.75
-0.009761265,1.78659,-4.3738979248955445,0.0712225626700477,377104066816268.3
-0.009756265,1.78459,-4.371902615791552,0.0711988138501078,377104068025469.9
-0.009751265,1.78259,-4.36990730668756,0.0711750650301678,377104069234709.44
-0.009746265,1.78057,-4.367911997583568,0.0711513162102278,377104070443987.0
-0.009741265,1.77848,-4.365916688479576,0.0711275673902879,377104071653302.6
-0.009736265,1.77629,-4.363921379375583,0.0711038185703479,377104072862656.25
-0.009731265,1.77402,-4.361926070271591,0.0710800697504079,377104074072047.94
-0.009726265,1.77167,-4.359930761167599,0.071056320930468,377104075281477.56
-0.009721265,1.76923,-4.357935452063606,0.071032572110528,377104076490945.25
-0.009716265,1.76669,-4.355940142959614,0.071008823290588,377104077700451.0
-0.009711265,1.76409,-4.353944833855622,0.0709850744706481,377104078909994.7
-0.009706265,1.76144,-4.35194952475163,0.0709613256507081,377104080119576.44
-0.009701265,1.75881,-4.349954215647638,0.0709375768307681,377104081329196.2
-0.009696265,1.75618,-4.347958906543646,0.0709138280108282,377104082538854.0
-0.009691265,1.7536,-4.345963597439653,0.0708900791908882,377104083748549.8
-0.009686265,1.75105,-4.3439682883356605,0.0708663303709482,377104084958283.6
-0.009681265,1.74853,-4.341972979231668,0.0708425815510083,377104086168055.44
-0.009676265,1.74607,-4.339977670127676,0.0708188327310683,377104087377865.3
-0.009671265,1.74368,-4.337982361023684,0.0707950839111283,377104088587713.2
-0.009666265,1.74133,-4.335987051919692,0.0707713350911884,377104089797599.06
-0.009661265,1.739,-4.3339917428157,0.0707475862712484,377104091007523.0
-0.009656265,1.73672,-4.331996433711708,0.0707238374513084,377104092217484.94
-0.009651265,1.73452,-4.330001124607715,0.0707000886313684,377104093427484.9
-0.009646265,1.73235,-4.328005815503722,0.0706763398114285,377104094637522.9
-0.009641265,1.73028,-4.32601050639973,0.0706525909914885,377104095847598.9
-0.009636265,1.72831,-4.324015197295738,0.0706288421715485,377104097057712.9
-0.009631265,1.72638,-4.322019888191746,0.0706050933516086,377104098267864.9
-0.009626265,1.72452,-4.320024579087754,0.0705813445316686,377104099478054.94
-0.009621265,1.7227,-4.318029269983762,0.0705575957117286,377104100688283.0
-0.009616265,1.72091,-4.3160339608797695,0.0705338468917887,377104101898549.06
-0.009611265,1.71912,-4.314038651775777,0.0705100980718487,377104103108853.2
-0.009606265,1.71733,-4.312043342671784,0.0704863492519087,377104104319195.3
-0.009601265,1.71552,-4.310048033567792,0.0704626004319688,377104105529575.44
-0.009596265,1.71366,-4.3080527244638,0.0704388516120288,377104106739993.6
-0.009591265,1.71171,-4.306057415359808,0.0704151027920888,377104107950449.75
-0.009586265,1.70968,-4.304062106255816,0.0703913539721489,377104109160943.94
-0.009581265,1.70759,-4.302066797151824,0.0703676051522089,377104110371476.2
-0.009576265,1.7055,-4.300071488047832,0.0703438563322689,377104111582046.44
-0.009571265,1.70338,-4.298076178943839,0.070320107512329,377104112792654.7
-0.009566265,1.70125,-4.296080869839846,0.070296358692389,377104114003300.94
-0.009561265,1.69911,-4.294085560735854,0.070272609872449,377104115213985.25
-0.009556265,1.69694,-4.292090251631862,0.070248861052509,377104116424707.56
-0.009551265,1.69474,-4.29009494252787,0.0702251122325691,377104117635467.9
-0.009546265,1.69248,-4.288099633423878,0.0702013634126291,377104118846266.2
-0.009541265,1.69018,-4.2861043243198855,0.0701776145926891,377104120057102.56
-0.009536265,1.68783,-4.284109015215893,0.0701538657727492,377104121267976.94
-0.009531265,1.68541,-4.282113706111901,0.0701301169528092,377104122478889.4
-0.009526265,1.68297,-4.280118397007909,0.0701063681328692,377104123689839.75
-0.009521265,1.68053,-4.278123087903916,0.0700826193129293,377104124900828.2
-0.009516265,1.67811,-4.276127778799924,0.0700588704929893,377104126111854.7
-0.009511265,1.67574,-4.274132469695932,0.0700351216730493,377104127322919.1
-0.009506265,1.67342,-4.27213716059194,0.0700113728531094,377104128534021.6
-0.009501265,1.67121,-4.2701418514879474,0.0699876240331694,377104129745162.2
-0.009496265,1.66907,-4.268146542383955,0.0699638752132294,377104130956340.7
-0.009491265,1.66702,-4.266151233279963,0.0699401263932895,377104132167557.25
-0.009486265,1.665,-4.264155924175971,0.0699163775733495,377104133378811.8
-0.009481265,1.663,-4.262160615071978,0.0698926287534095,377104134590104.44
-0.009476265,1.66095,-4.260165305967986,0.0698688799334696,377104135801435.0
-0.009471265,1.65886,-4.258169996863994,0.0698451311135296,377104137012803.6
-0.009466265,1.65663,-4.2561746877600015,0.0698213822935896,377104138224210.3
-0.009461265,1.65426,-4.254179378656009,0.0697976334736497,377104139435654.94
-0.009456265,1.6517,-4.252184069552017,0.0697738846537097,377104140647137.6
-0.009451265,1.649,-4.250188760448025,0.0697501358337697,377104141858658.4
-0.009446265,1.64615,-4.248193451344033,0.0697263870138298,377104143070217.06
-0.009441265,1.64319,-4.246198142240041,0.0697026381938898,377104144281813.8
-0.009436265,1.6401,-4.244202833136048,0.0696788893739498,377104145493448.56
-0.009431265,1.63694,-4.242207524032056,0.0696551405540098,377104146705121.4
-0.009426265,1.63373,-4.240212214928063,0.0696313917340699,377104147916832.1
-0.009421265,1.63055,-4.238216905824071,0.0696076429141299,377104149128580.94
-0.009416265,1.62738,-4.236221596720079,0.0695838940941899,377104150340367.8
-0.009411265,1.62438,-4.234226287616087,0.06956014527425,377104151552192.6
-0.009406265,1.62141,-4.232230978512095,0.06953639645431,377104152764055.5
-0.009401265,1.61862,-4.230235669408103,0.06951264763437,377104153975956.4
-0.009396265,1.61594,-4.228240360304111,0.0694888988144301,377104155187895.3
-0.009391265,1.61346,-4.2262450512001175,0.0694651499944901,377104156399872.25
-0.009386265,1.61111,-4.224249742096125,0.0694414011745501,377104157611887.2
-0.009381265,1.6089,-4.222254432992133,0.0694176523546102,377104158823940.1
-0.009376265,1.60685,-4.220259123888141,0.0693939035346702,377104160036031.1
-0.009371265,1.60497,-4.218263814784149,0.0693701547147302,377104161248160.1
-0.009366265,1.60316,-4.216268505680157,0.0693464058947903,377104162460327.2
-0.009361265,1.60146,-4.214273196576165,0.0693226570748503,377104163672532.2
-0.009356265,1.59979,-4.2122778874721725,0.0692989082549103,377104164884775.25
-0.009351265,1.59811,-4.210282578368179,0.0692751594349704,377104166097056.3
-0.009346265,1.59639,-4.208287269264187,0.0692514106150304,377104167309375.44
-0.009341265,1.59458,-4.206291960160195,0.0692276617950904,377104168521732.56
-0.009336265,1.59267,-4.204296651056203,0.0692039129751505,377104169734127.7
-0.009331265,1.5907,-4.202301341952211,0.0691801641552105,377104170946560.8
-0.009326265,1.58856,-4.200306032848219,0.0691564153352705,377104172159032.0
-0.009321265,1.58633,-4.1983107237442265,0.0691326665153305,377104173371541.2
-0.009316265,1.584,-4.196315414640234,0.0691089176953906,377104174584088.44
-0.009311265,1.58161,-4.194320105536242,0.0690851688754506,377104175796673.6
-0.009306265,1.57916,-4.192324796432249,0.0690614200555106,377104177009296.9
-0.009301265,1.57672,-4.190329487328257,0.0690376712355707,377104178221958.1
-0.009296265,1.57433,-4.188334178224265,0.0690139224156307,377104179434657.44
-0.009291265,1.57205,-4.186338869120273,0.0689901735956907,377104180647394.75
-0.009286265,1.56984,-4.184343560016281,0.0689664247757508,377104181860170.06
-0.009281265,1.56782,-4.1823482509122885,0.0689426759558108,377104183072983.44
-0.009276265,1.56594,-4.180352941808296,0.0689189271358708,377104184285834.75
-0.009271265,1.56419,-4.178357632704304,0.0688951783159309,377104185498724.1
-0.009266265,1.56259,-4.176362323600311,0.0688714294959909,377104186711651.56
-0.009261265,1.5611,-4.174367014496319,0.0688476806760509,377104187924616.94
-0.009256265,1.55964,-4.172371705392327,0.0688239318561109,377104189137620.4
-0.009251265,1.55817,-4.170376396288335,0.068800183036171,377104190350661.9
-0.009246265,1.55664,-4.168381087184343,0.068776434216231,377104191563741.3
-0.009241265,1.55508,-4.16638577808035,0.068752685396291,377104192776858.8
-0.009236265,1.55338,-4.164390468976358,0.0687289365763511,377104193990014.3
-0.009231265,1.55154,-4.162395159872366,0.0687051877564111,377104195203207.9
-0.009226265,1.54957,-4.160399850768374,0.0686814389364711,377104196416439.4
-0.009221265,1.5475,-4.158404541664381,0.0686576901165312,377104197629708.94
-0.009216265,1.54541,-4.156409232560389,0.0686339412965912,377104198843016.56
-0.009211265,1.54331,-4.154413923456397,0.0686101924766512,377104200056362.1
-0.009206265,1.54122,-4.1524186143524044,0.0685864436567113,377104201269745.75
-0.009201265,1.5392,-4.150423305248412,0.0685626948367713,377104202483167.44
-0.009196265,1.53725,-4.14842799614442,0.0685389460168313,377104203696627.06
-0.009191265,1.53539,-4.146432687040428,0.0685151971968914,377104204910124.75
-0.009186265,1.53362,-4.144437377936436,0.0684914483769514,377104206123660.44
-0.009181265,1.5319,-4.142442068832443,0.0684676995570114,377104207337234.2
-0.009176265,1.53029,-4.140446759728451,0.0684439507370715,377104208550845.9
-0.009171265,1.52864,-4.1384514506244585,0.0684202019171315,377104209764495.7
-0.009166265,1.52699,-4.136456141520466,0.0683964530971915,377104210978183.44
-0.009161265,1.5253,-4.134460832416474,0.0683727042772516,377104212191909.25
-0.009156265,1.52353,-4.132465523312482,0.0683489554573116,377104213405673.06
-0.009151265,1.52167,-4.13047021420849,0.0683252066373716,377104214619474.9
-0.009146265,1.51969,-4.128474905104498,0.0683014578174316,377104215833314.7
-0.009141265,1.5176,-4.126479596000506,0.0682777089974917,377104217047192.56
-0.009136265,1.51542,-4.124484286896513,0.0682539601775517,377104218261108.44
-0.009131265,1.51307,-4.12248897779252,0.0682302113576117,377104219475062.4
-0.009126265,1.51067,-4.120493668688528,0.0682064625376718,377104220689054.3
-0.009121265,1.50818,-4.118498359584536,0.0681827137177318,377104221903084.25
-0.009116265,1.5057,-4.116503050480544,0.0681589648977918,377104223117152.2
-0.009111265,1.50319,-4.114507741376552,0.0681352160778519,377104224331258.2
-0.009106265,1.5007,-4.11251243227256,0.0681114672579119,377104225545402.2
-0.009101265,1.4983,-4.110517123168568,0.0680877184379719,377104226759584.2
-0.009096265,1.4961,-4.108521814064575,0.068063969618032,377104227973804.25
-0.009091265,1.49405,-4.106526504960582,0.068040220798092,377104229188062.25
-0.009086265,1.49221,-4.10453119585659,0.068016471978152,377104230402358.4
-0.009081265,1.49056,-4.102535886752598,0.0679927231582121,377104231616692.44
-0.009076265,1.48919,-4.100540577648606,0.0679689743382721,377104232831064.56
-0.009071265,1.488,-4.098545268544614,0.0679452255183321,377104234045474.7
-0.009066265,1.48701,-4.096549959440622,0.0679214766983922,377104235259922.8
-0.009061265,1.48612,-4.0945546503366295,0.0678977278784522,377104236474409.0
-0.009056265,1.48533,-4.092559341232637,0.0678739790585122,377104237688933.2
-0.009051265,1.48452,-4.090564032128644,0.0678502302385722,377104238903495.4
-0.009046265,1.48363,-4.088568723024652,0.0678264814186323,377104240118095.6
-0.009041265,1.48261,-4.08657341392066,0.0678027325986923,377104241332733.9
-0.009036265,1.48143,-4.084578104816668,0.0677789837787523,377104242547410.1
-0.009031265,1.48008,-4.082582795712676,0.0677552349588124,377104243762124.4
-0.009026265,1.47852,-4.080587486608684,0.0677314861388724,377104244976876.7
-0.009021265,1.4768,-4.078592177504691,0.0677077373189324,377104246191667.0
-0.009016265,1.47494,-4.076596868400699,0.0676839884989925,377104247406495.4
-0.009011265,1.47301,-4.074601559296706,0.0676602396790525,377104248621361.7
-0.009006265,1.47101,-4.072606250192714,0.0676364908591125,377104249836266.06
-0.009001265,1.46903,-4.070610941088722,0.0676127420391726,377104251051208.44
-0.008996265,1.46708,-4.06861563198473,0.0675889932192326,377104252266188.9
-0.008991265,1.4652,-4.066620322880738,0.0675652443992926,377104253481207.3
-0.008986265,1.46338,-4.0646250137767455,0.0675414955793527,377104254696263.75
-0.008981265,1.46164,-4.062629704672753,0.0675177467594127,377104255911358.25
-0.008976265,1.46001,-4.060634395568761,0.0674939979394727,377104257126490.7
-0.008971265,1.45841,-4.058639086464769,0.0674702491195328,377104258341661.2
-0.008966265,1.45687,-4.056643777360776,0.0674465002995928,377104259556869.75
-0.008961265,1.45534,-4.054648468256784,0.0674227514796528,377104260772116.3
-0.008956265,1.45381,-4.052653159152792,0.0673990026597129,377104261987400.9
-0.008951265,1.45227,-4.0506578500488,0.0673752538397729,377104263202723.44
-0.008946265,1.45067,-4.048662540944807,0.0673515050198329,377104264418084.0
-0.008941265,1.44911,-4.046667231840815,0.067327756199893,377104265633482.6
-0.008936265,1.44753,-4.044671922736823,0.067304007379953,377104266848919.25
-0.008931265,1.44592,-4.042676613632831,0.067280258560013,377104268064393.94
-0.008926265,1.44439,-4.040681304528838,0.067256509740073,377104269279906.6
-0.008921265,1.44288,-4.038685995424846,0.0672327609201331,377104270495457.3
-0.008916265,1.44146,-4.036690686320854,0.0672090121001931,377104271711046.0
-0.008911265,1.44016,-4.034695377216861,0.0671852632802531,377104272926672.75
-0.008906265,1.43895,-4.032700068112869,0.0671615144603132,377104274142337.5
-0.008901265,1.43786,-4.030704759008877,0.0671377656403732,377104275358040.25
-0.008896265,1.43688,-4.028709449904885,0.0671140168204332,377104276573781.06
-0.008891265,1.436,-4.026714140800893,0.0670902680004933,377104277789559.9
-0.008886265,1.43521,-4.024718831696901,0.0670665191805533,377104279005376.7
-0.008881265,1.43444,-4.022723522592908,0.0670427703606133,377104280221231.5
-0.008876265,1.43369,-4.020728213488916,0.0670190215406734,377104281437124.4
-0.008871265,1.43288,-4.018732904384923,0.0669952727207334,377104282653055.25
-0.008866265,1.432,-4.016737595280931,0.0669715239007934,377104283869024.2
-0.008861265,1.431,-4.014742286176939,0.0669477750808535,377104285085031.06
-0.008856265,1.42988,-4.012746977072947,0.0669240262609135,377104286301076.0
-0.008851265,1.42863,-4.010751667968955,0.0669002774409735,377104287517159.0
-0.008846265,1.42719,-4.008756358864963,0.0668765286210336,377104288733279.94
-0.008841265,1.42558,-4.00676104976097,0.0668527798010936,377104289949438.94
-0.008836265,1.42388,-4.004765740656977,0.0668290309811536,377104291165635.94
-0.008831265,1.42209,-4.002770431552985,0.0668052821612137,377104292381871.0
-0.008826265,1.4203,-4.000775122448993,0.0667815333412737,377104293598144.06
-0.008821265,1.41854,-3.998779813345001,0.0667577845213337,377104294814455.1
-0.008816265,1.41684,-3.996784504241009,0.0667340357013937,377104296030804.2
-0.008811265,1.4153,-3.9947891951370167,0.0667102868814538,377104297247191.3
-0.008806265,1.41391,-3.992793886033025,0.0666865380615138,377104298463616.44
-0.008801265,1.4127,-3.990798576929032,0.0666627892415738,377104299680079.56
-0.008796265,1.41165,-3.98880326782504,0.0666390404216339,377104300896580.75
-0.008791265,1.41079,-3.986807958721047,0.0666152916016939,377104302113119.9
-0.008786265,1.41007,-3.984812649617055,0.0665915427817539,377104303329697.1
-0.008781265,1.40942,-3.982817340513063,0.066567793961814,377104304546312.3
-0.008776265,1.4088,-3.980822031409071,0.066544045141874,377104305762965.56
-0.008771265,1.40819,-3.978826722305079,0.066520296321934,377104306979656.8
-0.008766265,1.40756,-3.976831413201088,0.0664965475019941,377104308196386.06
-0.008761265,1.40694,-3.9748361040970943,0.0664727986820541,377104309413153.4
-0.008756265,1.40626,-3.972840794993101,0.0664490498621141,377104310629958.7
-0.008751265,1.40556,-3.970845485889109,0.0664253010421742,377104311846802.0
-0.008746265,1.40482,-3.968850176785117,0.0664015522222342,377104313063683.4
-0.008741265,1.40415,-3.966854867681125,0.0663778034022942,377104314280602.75
-0.008736265,1.40347,-3.9648595585771327,0.0663540545823543,377104315497560.1
-0.008731265,1.40289,-3.962864249473141,0.0663303057624143,377104316714555.56
-0.008726265,1.40238,-3.960868940369149,0.0663065569424743,377104317931588.94
-0.008721265,1.40191,-3.958873631265156,0.0662828081225344,377104319148660.44
-0.008716265,1.40152,-3.956878322161164,0.0662590593025944,377104320365769.9
-0.008711265,1.40122,-3.954883013057171,0.0662353104826544,377104321582917.4
-0.008706265,1.40101,-3.952887703953179,0.0662115616627144,377104322800102.9
-0.008701265,1.40087,-3.9508923948491854,0.0661878128427745,377104324017326.4
-0.008696265,1.4008,-3.9488970857451946,0.0661640640228345,377104325234587.94
-0.008691265,1.4008,-3.9469017766412025,0.0661403152028945,377104326451887.5
-0.008686265,1.40089,-3.9449064675372094,0.0661165663829546,377104327669225.06
-0.008681265,1.40105,-3.942911158433218,0.0660928175630146,377104328886600.6
-0.008676265,1.40138,-3.940915849329226,0.0660690687430746,377104330104014.25
-0.008671265,1.40177,-3.938920540225233,0.0660453199231347,377104331321465.9
-0.008666265,1.40233,-3.936925231121241,0.0660215711031947,377104332538955.56
-0.008661265,1.40301,-3.9349299220172487,0.0659978222832547,377104333756483.2
-0.008656265,1.40382,-3.932934612913257,0.0659740734633148,377104334974048.9
-0.008651265,1.4047,-3.930939303809264,0.0659503246433748,377104336191652.6
-0.008646265,1.40573,-3.928943994705272,0.0659265758234348,377104337409294.3
-0.008641265,1.40684,-3.92694868560128,0.0659028270034949,377104338626974.06
-0.008636265,1.40805,-3.924953376497288,0.0658790781835549,377104339844691.8
-0.008631265,1.40928,-3.922958067393296,0.0658553293636149,377104341062447.6
-0.008626265,1.41063,-3.920962758289303,0.065831580543675,377104342280241.44
-0.008621265,1.41205,-3.918967449185311,0.065807831723735,377104343498073.25
-0.008616265,1.41361,-3.9169721400813184,0.065784082903795,377104344715943.06
-0.008611265,1.4153,-3.9149768309773263,0.0657603340838551,377104345933850.94
-0.008606265,1.41714,-3.912981521873334,0.0657365852639151,377104347151796.8
-0.008601265,1.41921,-3.910986212769342,0.0657128364439751,377104348369780.7
-0.008596265,1.42151,-3.90899090366535,0.0656890876240351,377104349587802.6
-0.008591265,1.42407,-3.9069955945613577,0.0656653388040952,377104350805862.56
-0.008586265,1.42693,-3.9050002854573647,0.0656415899841552,377104352023960.5
-0.008581265,1.43004,-3.903004976353373,0.0656178411642152,377104353242096.44
-0.008576265,1.43339,-3.901009667249381,0.0655940923442753,377104354460270.44
-0.008571265,1.437,-3.899014358145388,0.0655703435243353,377104355678482.44
-0.008566265,1.44074,-3.897019049041396,0.0655465947043953,377104356896732.5
-0.008561265,1.44469,-3.895023739937404,0.0655228458844554,377104358115020.5
-0.008556265,1.44867,-3.893028430833412,0.0654990970645154,377104359333346.6
-0.008551265,1.45274,-3.89103312172942,0.0654753482445754,377104360551710.7
-0.008546265,1.45676,-3.889037812625428,0.0654515994246355,377104361770112.75
-0.008541265,1.46069,-3.8870425035214335,0.0654278506046955,377104362988552.9
-0.008536265,1.4645,-3.8850471944174414,0.0654041017847555,377104364207031.06
-0.008531265,1.4682,-3.88305188531345,0.0653803529648155,377104365425547.2
-0.008526265,1.47166,-3.881056576209458,0.0653566041448756,377104366644101.4
-0.008521265,1.47494,-3.879061267105466,0.0653328553249356,377104367862693.56
-0.008516265,1.47796,-3.8770659580014737,0.0653091065049956,377104369081323.75
-0.008511265,1.48075,-3.8750706488974815,0.0652853576850557,377104370299992.0
-0.008506265,1.48324,-3.8730753397934894,0.0652616088651157,377104371518698.25
-0.008501265,1.48545,-3.871080030689496,0.0652378600451757,377104372737442.56
-0.008496265,1.48731,-3.869084721585504,0.0652141112252358,377104373956224.8
-0.008491265,1.48884,-3.867089412481512,0.0651903624052958,377104375175045.1
-0.008486265,1.48993,-3.86509410337752,0.0651666135853558,377104376393903.44
-0.008481265,1.49063,-3.863098794273528,0.0651428647654159,377104377612799.8
-0.008476265,1.49086,-3.861103485169536,0.0651191159454759,377104378831734.2
-0.008471265,1.49072,-3.859108176065544,0.0650953671255359,377104380050706.56
-0.008466265,1.4901,-3.8571128669615513,0.065071618305596,377104381269716.94
-0.008461265,1.48907,-3.855117557857559,0.065047869485656,377104382488765.4
-0.008456265,1.48759,-3.853122248753566,0.065024120665716,377104383707851.8
-0.008451265,1.4858,-3.851126939649574,0.0650003718457761,377104384926976.25
-0.008446265,1.48359,-3.849131630545582,0.0649766230258361,377104386146138.75
-0.008441265,1.48115,-3.8471363214415897,0.0649528742058961,377104387365339.25
-0.008436265,1.47838,-3.8451410123375975,0.0649291253859562,377104388584577.75
-0.008431265,1.47545,-3.843145703233605,0.0649053765660162,377104389803854.3
-0.008426265,1.47229,-3.841150394129613,0.0648816277460762,377104391023168.8
-0.008421265,1.46901,-3.839155085025621,0.0648578789261363,377104392242521.44
-0.008416265,1.46555,-3.837159775921628,0.0648341301061963,377104393461912.0
-0.008411265,1.46199,-3.835164466817636,0.0648103812862563,377104394681340.6
-0.008406265,1.45832,-3.833169157713644,0.0647866324663163,377104395900807.25
-0.008401265,1.45462,-3.831173848609652,0.0647628836463764,377104397120311.9
-0.008396265,1.45081,-3.82917853950566,0.0647391348264364,377104398339854.56
-0.008391265,1.44709,-3.8271832304016673,0.0647153860064964,377104399559435.25
-0.008386265,1.44334,-3.825187921297675,0.0646916371865565,377104400779053.94
-0.008381265,1.43969,-3.823192612193683,0.0646678883666165,377104401998710.6
-0.008376265,1.43609,-3.821197303089691,0.0646441395466765,377104403218405.4
-0.008371265,1.43263,-3.819201993985698,0.0646203907267366,377104404438138.1
-0.008366265,1.42923,-3.8172066848817057,0.0645966419067966,377104405657908.94
-0.008361265,1.42602,-3.8152113757777135,0.0645728930868566,377104406877717.7
-0.008356265,1.42291,-3.813216066673722,0.0645491442669167,377104408097564.5
-0.008351265,1.41998,-3.811220757569729,0.0645253954469767,377104409317449.4
-0.008346265,1.41712,-3.809225448465737,0.0645016466270367,377104410537372.2
-0.008341265,1.41444,-3.807230139361745,0.0644778978070968,377104411757333.06
-0.008336265,1.41184,-3.8052348302577528,0.0644541489871568,377104412977332.0
-0.008331265,1.40935,-3.80323952115376,0.0644304001672168,377104414197368.9
-0.008326265,1.40696,-3.801244212049768,0.0644066513472769,377104415417443.8
-0.008321265,1.4047,-3.799248902945776,0.0643829025273369,377104416637556.75
-0.008316265,1.40249,-3.7972535938417833,0.0643591537073969,377104417857707.75
-0.008311265,1.40045,-3.795258284737791,0.064335404887457,377104419077896.7
-0.008306265,1.39845,-3.793262975633799,0.064311656067517,377104420298123.7
-0.008301265,1.39666,-3.791267666529807,0.064287907247577,377104421518388.75
-0.008296265,1.39492,-3.789272357425815,0.0642641584276371,377104422738691.75
-0.008291265,1.39338,-3.787277048321823,0.0642404096076971,377104423959032.8
-0.008286265,1.39196,-3.7852817392178295,0.0642166607877571,377104425179411.94
-0.008281265,1.39071,-3.783286430113837,0.0641929119678171,377104426399829.0
-0.008276265,1.38964,-3.781291121009845,0.0641691631478772,377104427620284.1
-0.008271265,1.38875,-3.779295811905853,0.0641454143279372,377104428840777.25
-0.008266265,1.38806,-3.777300502801861,0.0641216655079972,377104430061308.4
-0.008261265,1.3875,-3.7753051936978688,0.0640979166880573,377104431281877.56
-0.008256265,1.38703,-3.7733098845938766,0.0640741678681173,377104432502484.75
-0.008251265,1.38675,-3.771314575489885,0.0640504190481773,377104433723130.0
-0.008246265,1.38648,-3.769319266385892,0.0640266702282374,377104434943813.2
