indices,timestamp,pd_peaks,piezo_peaks,ld_peaks,freq,lor_A,lor_mean,lor_gamma,lor_off,lor_d_A,lor_d_mean,lor_d_gamma,lor_d_off
3723,0.001619287,1.20203,7.418192836459485,0.0036551806987768,377111224766631.8,0.021171364410947243,7.41021756580023,0.02986772581986978,-0.0035597695462774906,0.00040341692453833855,0.000342459121340251,0.0011364310442333948,0.000425464697435309
5380,0.009904287,1.01692,8.529894801455885,-0.0157004363115673,377112041422631.8,0.05568334535701538,8.524136003546383,0.04396770493219591,-0.017509858731981156,0.0007892492555728909,0.00016679468382115715,0.0008949229582695925,0.0008689019285679507
