timestamp,volt_laser,volt_piezo,volt_ld
-0.004785713,1.33226,6.558753960683753,0.018618696323551048
-0.004780713,1.33204,6.559424873155085,0.018607015202844746
-0.004775713,1.33173,6.560095785626416,0.01859533408213844
-0.004770713,1.33137,6.560766698097748,0.01858365296143214
-0.004765713,1.33092,6.5614376105690795,0.018571971840725836
-0.004760713,1.33044,6.562108523040411,0.01856029072001953
-0.004755713,1.32997,6.562779435511743,0.01854860959931323
-0.004750713,1.32951,6.563450347983074,0.018536928478606926
-0.004745713,1.3291,6.564121260454406,0.018525247357900624
-0.004740713,1.32876,6.5647921729257375,0.018513566237194322
-0.004735713,1.32849,6.565463085397068,0.018501885116488016
-0.004730713,1.32833,6.5661339978684,0.018490203995781714
-0.004725713,1.32825,6.566804910339732,0.018478522875075412
-0.004720713,1.32825,6.567475822811064,0.018466841754369107
-0.004715713,1.32827,6.5681467352823955,0.018455160633662804
-0.004710713,1.32831,6.568817647753726,0.018443479512956502
-0.004705713,1.32835,6.569488560225058,0.0184317983922502
-0.004700713,1.32835,6.57015947269639,0.018420117271543895
-0.004695713,1.32827,6.570830385167722,0.018408436150837593
-0.004690713,1.32813,6.5715012976390526,0.01839675503013129
-0.004685713,1.32791,6.572172210110384,0.01838507390942499
-0.004680713,1.32764,6.572843122581716,0.018373392788718683
-0.004675713,1.3273,6.573514035053048,0.01836171166801238
-0.004670713,1.32695,6.57418494752438,0.01835003054730608
-0.004665713,1.32657,6.5748558599957105,0.018338349426599773
-0.004660713,1.32622,6.575526772467042,0.018326668305893475
-0.004655713,1.3259,6.576197684938374,0.01831498718518717
-0.004650713,1.32562,6.576868597409705,0.018303306064480863
-0.004645713,1.32541,6.577539509881037,0.018291624943774565
-0.004640713,1.32529,6.5782104223523685,0.01827994382306826
-0.004635713,1.32529,6.5788813348237,0.018268262702361954
-0.004630713,1.32537,6.579552247295032,0.018256581581655655
-0.004625713,1.32558,6.580223159766363,0.01824490046094935
-0.004620713,1.32588,6.580894072237695,0.018233219340243047
-0.004615713,1.32625,6.5815649847090265,0.018221538219536745
-0.004610713,1.32673,6.582235897180358,0.01820985709883044
-0.004605713,1.32726,6.582906809651689,0.018198175978124138
-0.004600713,1.3278,6.583577722123021,0.018186494857417836
-0.004595713,1.32831,6.584248634594353,0.018174813736711534
-0.004590713,1.32876,6.5849195470656845,0.018163132616005228
-0.004585713,1.32916,6.585590459537015,0.018151451495298926
-0.004580713,1.32941,6.586261372008347,0.018139770374592624
-0.004575713,1.32953,6.586932284479679,0.01812808925388632
-0.004570713,1.32947,6.587603196951011,0.018116408133180016
-0.004565713,1.32922,6.588274109422342,0.018104727012473714
-0.004560713,1.32884,6.588945021893673,0.018093045891767412
-0.004555713,1.32833,6.589615934365005,0.018081364771061106
-0.004550713,1.32774,6.590286846836337,0.018069683650354804
-0.004545713,1.32708,6.590957759307669,0.018058002529648502
-0.004540713,1.32645,6.591628671779,0.018046321408942197
-0.004535713,1.3259,6.592299584250331,0.018034640288235898
-0.004530713,1.32543,6.592970496721663,0.018022959167529592
-0.004525713,1.32509,6.593641409192994,0.018011278046823287
-0.004520713,1.32489,6.594312321664326,0.01799959692611699
-0.004515713,1.32481,6.594983234135658,0.017987915805410683
-0.004510713,1.32487,6.595654146606989,0.017976234684704384
-0.004505713,1.32505,6.596325059078321,0.01796455356399808
